time,pose_x,pose_y,yaw,vel_x,vel_y,acc_x,acc_y,vel_yaw
29304.91,0.512578028440393,-0.0007446693745781364,0.7076202338444569,3.6567158196008723e-10,-1.057785447779859e-11,-0.0,-0.0,6.923330555929461e-12
29304.94,0.5124808887737725,-0.0007418593961488289,0.7076183939783781,3.6567154703021684e-10,-1.0577853467221172e-11,-0.0,-0.0,6.925972661611957e-12
29304.97,0.512383749107152,-0.0007390494177194281,0.7076165534098535,3.656715695690196e-10,-1.0577854119556594e-11,-0.0,-0.0,6.92861736818671e-12
29305.2,0.5122866094405315,-0.0007362394392901586,0.7076147121384808,3.6567157562249175e-10,-1.057785429417274e-11,-0.0,-0.0,6.9312632771926995e-12
29305.56,0.5121796124318102,-0.0007359862552875338,0.7076146435647666,4.0277844916449826e-10,-9.530832791417429e-13,-0.0,-0.0,2.5813819109693084e-13
29305.76,0.5120726154230889,-0.0007357330712850199,0.7076145749623889,4.0277842064950415e-10,-9.53083211250402e-13,-0.0,-0.0,2.582460730438032e-13
29305.11,0.5119656184143677,-0.0007354798872823952,0.7076145063313296,4.0277845855352177e-10,-9.530833013597132e-13,-0.0,-0.0,2.583540661195038e-13
29305.14,0.5118586214056463,-0.0007352267032798636,0.707614437671571,4.0277844524993787e-10,-9.530832695272514e-13,-0.0,-0.0,2.5846209322391307e-13
29305.18,0.511751624396925,-0.0007349735192773497,0.7076143689830947,4.027784541541979e-10,-9.530832905312053e-13,-0.0,-0.0,2.585702031193957e-13
29305.21,0.5116446273882037,-0.0007347203352747627,0.707614300265883,4.027784572999175e-10,-9.530832982503245e-13,-0.0,-0.0,2.5867837660798376e-13
29305.25,0.5115412987481911,-0.0007347745516155739,0.7076144401898714,3.8896926336753744e-10,2.040914323968268e-13,-0.0,-0.0,-5.267284141856568e-13
29305.27,0.5114379701081784,-0.0007348287679564782,0.707614580170371,3.889692536902031e-10,2.0409142766992554e-13,-0.0,-0.0,-5.269411314027496e-13
29305.31,0.5113346414681657,-0.0007348829842972717,0.7076147202074163,3.8896928553301903e-10,2.040914439602674e-13,-0.0,-0.0,-5.271540344390385e-13
29305.34,0.5112313128281529,-0.0007349372006380829,0.7076148603010414,3.8896926313789845e-10,2.040914322765245e-13,-0.0,-0.0,-5.273669922789388e-13
29305.37,0.5111279841881402,-0.0007349914169789318,0.7076150004512806,3.889692682752553e-10,2.0409143511370905e-13,-0.0,-0.0,-5.275801169967725e-13
29305.41,0.5110246555481276,-0.000735045633319854,0.7076151406581682,3.8896929106758364e-10,2.0409144734891958e-13,-0.0,-0.0,-5.277933948176237e-13
29305.45,0.5110321319028829,-0.0007314501776584574,0.7076126475274056,-2.8143912488196604e-11,-1.3534696092099925e-11,-0.0,-0.0,9.385115648111261e-12
29305.47,0.5110396082576383,-0.0007278547219970609,0.7076101544607312,-2.8143912419909584e-11,-1.353469605905901e-11,-0.0,-0.0,9.384874372322159e-12
29305.51,0.5110470846123936,-0.0007242592663357199,0.7076076614581429,-2.8143914115973624e-11,-1.353469687470562e-11,-0.0,-0.0,9.384633692661433e-12
29305.54,0.511054560967149,-0.0007206638106742678,0.7076051685196386,-2.8143912929311345e-11,-1.3534696304244505e-11,-0.0,-0.0,9.38439205982649e-12
